Time,Altitude ,Pressure,Velocity,Tempurature,Events,Voltage
48.2,8772.029,712.2,-65.90476,81.32,-,9.140412
48.25,8764.766,712.4,-69.33334,81.32,-,9.140412
48.3,8761.136,712.5,-69.33334,81.32,-,9.140412
48.35,8753.875,712.7,-72.7619,81.32,-,9.140412
48.4,8746.615,712.9,-83.14286,81.32,-,9.140412
48.45,8742.987,713,-86.61905,81.32,-,9.140412
48.5,8742.987,713,-83.14286,81.32,-,9.140412
48.55,8735.731,713.2,-86.57143,81.32,-,9.140412
48.6,8732.104,713.3,-90.04762,81.32,-,9.140412
48.65,8728.476,713.4,-90.04762,81.32,-,9.140412
48.7,8724.85,713.5,-90.04762,81.32,-,9.140412
48.75,8721.225,713.6,-90,81.32,-,9.140412
48.8,8721.225,713.6,-90,81.32,-,9.140412
48.85,8717.598,713.7,-90,81.32,-,9.140412
48.9,8713.973,713.8,-89.95238,81.32,-,9.140412
48.95,8710.347,713.9,-86.52381,81.32,-,9.140412
49,8706.723,714,-86.47619,81.32,-,9.120965
49.05,8699.475,714.2,-89.90476,81.32,-,9.120965
49.1,8695.852,714.3,-86.42857,81.32,-,9.120965
49.15,8688.605,714.5,-89.85714,81.32,-,9.120965
49.2,8684.984,714.6,-86.38095,81.32,-,9.120965
49.25,8681.361,714.7,-86.33334,81.32,-,9.120965
49.3,8677.741,714.8,-82.85714,81.32,-,9.120965
49.35,8674.118,714.9,-82.80952,81.32,-,9.120965
49.4,8670.499,715,-79.33334,81.32,-,9.120965
49.45,8663.259,715.2,-79.33334,81.32,-,9.120965
49.5,8663.259,715.2,-75.85714,81.32,-,9.120965
49.55,8663.259,715.2,-75.85714,81.32,-,9.120965
49.6,8659.64,715.3,-72.38095,81.32,-,9.120965
49.65,8659.64,715.3,-68.90476,81.32,-,9.120965
49.7,8656.02,715.4,-68.85714,81.32,-,9.120965
49.75,8648.785,715.6,-72.28571,81.32,-,9.120965
49.8,8645.166,715.7,-72.28571,81.32,-,9.120965
49.85,8637.932,715.9,-79.19048,81.32,-,9.120965
49.9,8630.701,716.1,-82.61905,81.32,-,9.120965
49.95,8620.598,0.05,-82.51905,81.32,-,9.120965
50,8619.854,716.4,-86.04762,81.14,-,9.15986
50.05,8616.24,716.5,-86.04762,81.14,-,9.15986
50.1,8612.627,716.6,-82.57143,81.14,-,9.15986
50.15,8605.399,716.8,-86.04762,81.14,-,9.15986
50.2,8601.785,716.9,-82.57143,81.14,-,9.15986
50.25,8598.174,717,-82.57143,81.14,-,9.15986
50.3,8594.563,717.1,-82.57143,81.14,-,9.15986
50.35,8590.95,717.2,-82.57143,81.14,-,9.15986
50.4,8587.34,717.3,-82.57143,81.14,-,9.15986
50.45,8587.34,717.3,-79.14286,81.14,-,9.15986
50.5,8587.34,717.3,-72.2381,81.14,-,9.15986
50.55,8583.728,717.4,-75.66666,81.14,-,9.15986
50.6,8580.118,717.5,-79.09524,81.14,-,9.15986
50.65,8576.509,717.6,-79.09524,81.14,-,9.15986
50.7,8569.29,717.8,-85.95238,81.14,-,9.15986
50.75,8562.072,718,-89.38095,81.14,-,9.15986
50.8,8554.856,718.2,-89.33334,81.14,-,9.15986
50.85,8544.037,718.5,-96.19048,81.14,-,9.15986
50.9,8536.825,718.7,-96.14286,81.14,-,9.15986
50.95,8529.615,718.9,-96.09524,81.14,-,9.15986
51,8526.012,719,-96.06524,81.32,-,9.120965
51.05,8518.805,719.2,-96.04762,81.32,-,9.120965
51.1,8515.202,719.3,-96.04762,81.32,-,9.120965
51.15,8511.599,719.4,-96.04762,81.32,-,9.120965
51.2,8507.997,719.5,-92.57143,81.32,-,9.120965
51.25,8504.396,719.6,-92.57143,81.32,-,9.120965
51.3,8500.793,719.7,-92.57143,81.32,-,9.120965
51.35,8500.793,719.7,-89.14286,81.32,-,9.120965
51.4,8500.793,719.7,-85.71429,81.32,-,9.120965
51.45,8500.793,719.7,-82.28571,81.32,-,9.120965
51.5,8497.193,719.8,-85.71429,81.32,-,9.120965
51.55,8500.793,719.7,-82.28571,81.32,-,9.120965
51.6,8500.793,719.7,-78.85714,81.32,-,9.120965
51.65,8497.193,719.8,-78.85714,81.32,-,9.120965
51.7,8500.793,719.7,-72,81.32,-,9.120965
51.75,8500.793,719.7,-65.14286,81.32,-,9.120965
51.8,8489.992,720,-68.57143,81.32,-,9.120965
51.85,8486.394,720.1,-65.14286,81.32,-,9.120965
51.9,8482.793,720.2,-58.28571,81.32,-,9.120965
51.95,8475.595,720.4,-58.28571,81.32,-,9.120965
52,8475.595,720.4,-51.42857,81.32,-,9.140412
52.05,8482.793,720.2,-41.14286,81.32,-,9.140412
52.1,8493.592,719.9,-24,81.32,-,9.140412
52.15,8479.194,720.3,-34.28571,81.32,-,9.140412
52.2,8471.997,720.5,-37.71429,81.32,-,9.140412
52.25,8454.013,721,-51.42857,81.32,-,9.140412
52.3,8454.013,721,-48,81.32,-,9.140412
52.35,8454.013,721,-44.57143,81.32,-,9.140412
52.4,8446.821,721.2,-51.42857,81.32,-,9.140412
52.45,8446.821,721.2,-51.42857,81.32,-,9.140412
52.5,8436.038,721.5,-61.71429,81.32,-,9.140412
52.55,8414.482,722.1,-78.80952,81.32,-,9.140412
52.6,8403.708,722.4,-92.47619,81.32,-,9.140412
52.65,8400.119,722.5,-95.90476,81.32,-,9.140412
52.7,8392.939,722.7,-99.33334,81.32,-,9.140412
52.75,8382.175,723,-113,81.32,-,9.140412
52.8,8378.588,723.1,-116.4286,81.32,-,9.140412
52.85,8374.999,723.2,-109.5714,81.32,-,9.140412
52.9,8367.825,723.4,-112.9524,81.32,-,9.140412
52.95,8364.24,723.5,-112.9524,81.32,-,9.140412
53,8364.24,723.5,-106.0952,81.32,-,9.15986
53.05,8360.655,723.6,-109.5238,81.32,-,9.15986
53.1,8357.069,723.7,-119.8095,81.32,-,9.15986
53.15,8357.069,723.7,-130.0952,81.32,-,9.15986
53.2,8360.655,723.6,-112.9524,81.32,-,9.15986
53.25,8360.655,723.6,-106.0952,81.32,-,9.15986
53.3,8360.655,723.6,-88.95238,81.32,-,9.15986
53.35,8357.069,723.7,-92.38095,81.32,-,9.15986
53.4,8349.899,723.9,-99.19048,81.32,-,9.15986
53.45,8346.316,724,-95.7619,81.32,-,9.15986
53.5,8346.316,724,-95.7619,81.32,-,9.15986
53.55,8339.148,724.2,-92.28571,81.32,-,9.15986
53.6,8331.983,724.4,-78.57143,81.32,-,9.15986
53.65,8321.238,724.7,-78.57143,81.32,-,9.15986
53.7,8310.498,725,-85.38095,81.32,-,9.15986
53.75,8299.761,725.3,-88.7619,81.32,-,9.15986
53.8,8296.181,725.4,-81.95238,81.32,-,9.15986
53.85,8296.181,725.4,-78.52381,81.32,-,9.15986
53.9,8292.604,725.5,-78.52381,81.32,-,9.15986
53.95,8292.604,725.5,-71.71429,81.32,-,9.15986
54,8289.026,725.6,-71.71429,81.32,-,9.15986
54.05,8285.448,725.7,-75.14286,81.32,-,9.15986
54.1,8281.872,725.8,-75.14286,81.32,-,9.15986
54.15,8271.145,726.1,-81.95238,81.32,-,9.15986
54.2,8263.994,726.3,-88.7619,81.32,-,9.15986
54.25,8260.418,726.4,-95.61905,81.32,-,9.15986
54.3,8253.271,726.6,-102.4286,81.32,-,9.15986
54.35,8253.271,726.6,-102.4286,81.32,-,9.15986
54.4,8249.697,726.7,-102.381,81.32,-,9.15986
54.45,8249.697,726.7,-95.57143,81.32,-,9.15986
54.5,8246.125,726.8,-95.52381,81.32,-,9.15986
54.55,8238.98,727,-102.3333,81.32,-,9.15986
54.6,8235.409,727.1,-98.90476,81.32,-,9.15986
54.65,8228.267,727.3,-98.90476,81.32,-,9.15986
54.7,8221.126,727.5,-95.47619,81.32,-,9.15986
54.75,8217.558,727.6,-88.61905,81.32,-,9.15986
54.8,8213.986,727.7,-81.7619,81.32,-,9.15986
54.85,8210.419,727.8,-81.71429,81.32,-,9.15986
54.9,8206.849,727.9,-85.09524,81.32,-,9.15986
54.95,8203.281,728,-85.04762,81.32,-,9.15986
55,8199.715,728.1,-88.42857,81.14,-,9.140412
55.05,8189.012,728.4,-95.19048,81.14,-,9.140412
55.1,8185.447,728.5,-95.14286,81.14,-,9.140412
55.15,8178.315,728.7,-98.52381,81.14,-,9.140412
55.2,8174.751,728.8,-91.66666,81.14,-,9.140412
55.25,8164.06,729.1,-95.04762,81.14,-,9.140412
55.3,8156.933,729.3,-98.42857,81.14,-,9.140412
55.35,8153.369,729.4,-95,81.14,-,9.140412
55.4,8149.808,729.5,-98.38095,81.14,-,9.140412
55.45,8146.247,729.6,-98.38095,81.14,-,9.140412
55.5,8146.247,729.6,-98.38095,81.14,-,9.140412
55.55,8139.124,729.8,-101.7619,81.14,-,9.140412
55.6,8135.562,729.9,-98.33334,81.14,-,9.140412
55.65,8128.444,730.1,-101.7143,81.14,-,9.140412
55.7,8124.883,730.2,-98.28571,81.14,-,9.140412
55.75,8121.325,730.3,-94.85714,81.14,-,9.140412
55.8,8117.765,730.4,-94.85714,81.14,-,9.140412
55.85,8110.651,730.6,-98.2381,81.14,-,9.140412
55.9,8107.092,730.7,-98.2381,81.14,-,9.140412
55.95,8103.536,730.8,-98.2381,81.14,-,9.140412
56,8099.978,730.9,-98.2381,81.14,-,9.140412
56.05,8092.868,731.1,-101.619,81.14,-,9.140412
56.1,8089.311,731.2,-94.80952,81.14,-,9.140412
56.15,8085.756,731.3,-94.80952,81.14,-,9.140412
56.2,8082.201,731.4,-91.38095,81.14,-,9.140412
56.25,8078.647,731.5,-91.38095,81.14,-,9.140412
56.3,8075.094,731.6,-84.57143,81.14,-,9.140412
56.35,8067.987,731.8,-84.52381,81.14,-,9.140412
56.4,8064.433,731.9,-84.52381,81.14,-,9.140412
56.45,8060.882,732,-84.52381,81.14,-,9.140412
56.5,8060.882,732,-81.14286,81.14,-,9.140412
56.55,8057.331,732.1,-84.52381,81.14,-,9.140412
56.6,8053.778,732.2,-81.14286,81.14,-,9.140412
56.65,8050.228,732.3,-81.14286,81.14,-,9.140412
56.7,8046.676,732.4,-77.7619,81.14,-,9.140412
56.75,8043.126,732.5,-77.7619,81.14,-,9.140412
56.8,8039.577,732.6,-77.7619,81.14,-,9.140412
56.85,8028.928,732.9,-84.52381,81.14,-,9.140412
56.9,8018.284,733.2,-87.90476,81.14,-,9.140412
56.95,8014.738,733.3,-87.90476,81.14,-,9.140412
57,8011.19,733.4,-87.90476,81.14,-,9.15986
57.05,8007.644,733.5,-87.90476,81.14,-,9.15986
57.1,8007.644,733.5,-81.14286,81.14,-,9.15986
57.15,8007.644,733.5,-77.7619,81.14,-,9.15986
57.2,8000.552,733.7,-81.14286,81.14,-,9.15986
57.25,7997.008,733.8,-81.14286,81.14,-,9.15986
57.3,7993.461,733.9,-81.14286,81.14,-,9.15986
57.35,7989.918,734,-81.14286,81.14,-,9.15986
57.4,7986.375,734.1,-77.7619,81.14,-,9.15986
57.45,7979.288,734.3,-81.14286,81.14,-,9.15986
57.5,7975.743,734.4,-81.14286,81.14,-,9.15986
57.55,7968.66,734.6,-87.90476,81.14,-,9.15986
57.6,7961.577,734.8,-91.28571,81.14,-,9.15986
57.65,7954.495,735,-94.66666,81.14,-,9.15986
57.7,7947.415,735.2,-98.04762,81.14,-,9.15986
57.75,7940.335,735.4,-101.4286,81.14,-,9.15986
57.8,7940.335,735.4,-98.04762,81.14,-,9.15986
57.85,7936.798,735.5,-98.04762,81.14,-,9.15986
57.9,7933.261,735.6,-91.28571,81.14,-,9.15986
57.95,7929.722,735.7,-84.52381,81.14,-,9.15986
58,7929.722,735.7,-81.14286,81.14,-,9.15986
58.05,7922.646,735.9,-84.52381,81.14,-,9.15986
58.1,7919.111,736,-84.52381,81.14,-,9.15986
58.15,7912.038,736.2,-91.2381,81.14,-,9.15986
58.2,7908.503,736.3,-94.61905,81.14,-,9.15986
58.25,7904.967,736.4,-91.2381,81.14,-,9.15986
58.3,7904.967,736.4,-87.85714,81.14,-,9.15986
58.35,7897.9,736.6,-91.19048,81.14,-,9.15986
58.4,7890.832,736.8,-94.52381,81.14,-,9.15986
58.45,7887.297,736.9,-94.52381,81.14,-,9.15986
58.5,7883.766,737,-91.14286,81.14,-,9.15986
58.55,7873.17,737.3,-97.85714,81.14,-,9.15986
58.6,7869.637,737.4,-94.47619,81.14,-,9.15986
58.65,7862.578,737.6,-94.42857,81.14,-,9.15986
58.7,7859.046,737.7,-91.04762,81.14,-,9.15986
58.75,7851.987,737.9,-91,81.14,-,9.15986
58.8,7848.459,738,-87.61905,81.14,-,9.15986
58.85,7844.931,738.1,-91,81.14,-,9.15986
58.9,7841.402,738.2,-91,81.14,-,9.15986
58.95,7837.875,738.3,-91,81.14,-,9.15986
59,7834.347,738.4,-91,81.14,-,9.120965
59.05,7834.347,738.4,-91,81.14,-,9.120965
59.1,7830.82,738.5,-87.61905,81.14,-,9.120965
59.15,7827.294,738.6,-87.61905,81.14,-,9.120965
59.2,7823.767,738.7,-84.28571,81.14,-,9.120965
59.25,7820.242,738.8,-84.2381,81.14,-,9.120965
59.3,7813.191,739,-87.57143,81.14,-,9.120965
59.35,7806.142,739.2,-94.28571,81.14,-,9.120965
59.4,7802.619,739.3,-90.90476,81.14,-,9.120965
59.45,7795.572,739.5,-90.90476,81.14,-,9.120965
59.5,7795.572,739.5,-87.52381,81.14,-,9.120965
59.55,7788.526,739.7,-90.85714,81.14,-,9.120965
59.6,7785.005,739.8,-84.09524,81.14,-,9.120965
59.65,7781.482,739.9,-84.04762,81.14,-,9.120965
59.7,7777.962,740,-80.66666,81.14,-,9.120965
59.75,7774.442,740.1,-80.61905,81.14,-,9.120965
59.8,7770.92,740.2,-77.2381,81.14,-,9.120965
59.85,7763.88,740.4,-80.57143,81.14,-,9.120965
59.9,7760.362,740.5,-80.52381,81.14,-,9.120965
59.95,7753.324,740.7,-83.85714,81.14,-,9.120965
60,7749.807,740.8,-83.80952,81.14,-,9.120965
60.05,7742.771,741,-87.14286,81.14,-,9.120965
60.1,7739.255,741.1,-90.47619,81.14,-,9.120965
60.15,7735.738,741.2,-90.42857,81.14,-,9.120965
60.2,7728.705,741.4,-93.7619,81.14,-,9.120965
60.25,7725.191,741.5,-93.71429,81.14,-,9.120965
60.3,7721.677,741.6,-93.71429,81.14,-,9.120965
60.35,7718.161,741.7,-90.33334,81.14,-,9.120965
60.4,7714.647,741.8,-86.95238,81.14,-,9.120965
60.45,7711.132,741.9,-86.95238,81.14,-,9.120965
60.5,7707.62,742,-83.57143,81.14,-,9.120965
60.55,7700.593,742.2,-90.28571,81.14,-,9.120965
60.6,7697.082,742.3,-86.90476,81.14,-,9.120965
60.65,7690.058,742.5,-90.2381,81.14,-,9.120965
60.7,7686.547,742.6,-90.2381,81.14,-,9.120965
60.75,7683.035,742.7,-90.2381,81.14,-,9.120965
60.8,7679.526,742.8,-90.2381,81.14,-,9.120965
60.85,7676.015,742.9,-90.2381,81.14,-,9.120965
60.9,7668.997,743.1,-90.19048,81.14,-,9.120965
60.95,7661.979,743.3,-93.52381,81.14,-,9.120965
61,7658.47,743.4,-90.14286,81.14,-,9.179308
61.05,7651.457,743.6,-93.47619,81.14,-,9.179308
61.1,7647.948,743.7,-90.09524,81.14,-,9.179308
61.15,7640.935,743.9,-93.42857,81.14,-,9.179308
61.2,7637.43,744,-93.42857,81.14,-,9.179308
61.25,7633.925,744.1,-90.04762,81.14,-,9.179308
61.3,7633.925,744.1,-86.71429,81.14,-,9.179308
61.35,7630.419,744.2,-86.71429,81.14,-,9.179308
61.4,7630.419,744.2,-83.38095,81.14,-,9.179308
61.45,7626.916,744.3,-83.38095,81.14,-,9.179308
61.5,7626.916,744.3,-80.04762,81.14,-,9.179308
61.55,7619.907,744.5,-83.38095,81.14,-,9.179308
61.6,7616.404,744.6,-80,81.14,-,9.179308
61.65,7609.397,744.8,-83.33334,81.14,-,9.179308
61.7,7605.894,744.9,-80,81.14,-,9.179308
61.75,7598.892,745.1,-83.33334,81.14,-,9.179308
61.8,7591.889,745.3,-86.66666,81.14,-,9.179308
61.85,7584.888,745.5,-90,81.14,-,9.179308
61.9,7577.889,745.7,-93.33334,81.14,-,9.179308
61.95,7574.391,745.8,-90,81.14,-,9.179308
62,7570.891,745.9,-86.66666,80.96,-,9.120965
62.05,7563.896,746.1,-90,80.96,-,9.120965
62.1,7560.397,746.2,-86.66666,80.96,-,9.120965
62.15,7556.901,746.3,-86.66666,80.96,-,9.120965
62.2,7553.403,746.4,-83.33334,80.96,-,9.120965
62.25,7549.908,746.5,-83.33334,80.96,-,9.120965
62.3,7546.413,746.6,-83.33334,80.96,-,9.120965
62.35,7542.916,746.7,-86.66666,80.96,-,9.120965
62.4,7539.422,746.8,-86.66666,80.96,-,9.120965
62.45,7535.926,746.9,-90,80.96,-,9.120965
62.5,7532.432,747,-90,80.96,-,9.120965
62.55,7525.444,747.2,-96.66666,80.96,-,9.120965
62.6,7521.951,747.3,-93.33334,80.96,-,9.120965
62.65,7518.457,747.4,-93.33334,80.96,-,9.120965
62.7,7514.965,747.5,-90,80.96,-,9.120965
62.75,7514.965,747.5,-86.66666,80.96,-,9.120965
62.8,7511.474,747.6,-83.33334,80.96,-,9.120965
62.85,7511.474,747.6,-76.66666,80.96,-,9.120965
62.9,7511.474,747.6,-70,80.96,-,9.120965
62.95,7507.981,747.7,-66.66666,80.96,-,9.120965
63,7504.491,747.8,-66.66666,80.96,-,9.15986
63.05,7504.491,747.8,-63.33333,80.96,-,9.15986
63.1,7500.999,747.9,-60,80.96,-,9.15986
63.15,7497.508,748,-60,80.96,-,9.15986
63.2,7490.528,748.2,-63.33333,80.96,-,9.15986
63.25,7480.061,748.5,-69.95238,80.96,-,9.15986
63.3,7466.109,748.9,-79.90476,80.96,-,9.15986
63.35,7462.623,749,-79.90476,80.96,-,9.15986
63.4,7455.65,749.2,-83.19048,80.96,-,9.15986
63.45,7448.678,749.4,-86.47619,80.96,-,9.15986
63.5,7445.194,749.5,-86.47619,80.96,-,9.15986
63.55,7441.71,749.6,-86.47619,80.96,-,9.15986
63.6,7441.71,749.6,-79.80952,80.96,-,9.15986
63.65,7438.225,749.7,-79.80952,80.96,-,9.15986
63.7,7431.257,749.9,-83.09524,80.96,-,9.15986
63.75,7424.293,750.1,-86.38095,80.96,-,9.15986
63.8,7420.809,750.2,-89.71429,80.96,-,9.15986
63.85,7413.845,750.4,-93,80.96,-,9.15986
63.9,7410.365,750.5,-96.33334,80.96,-,9.15986
63.95,7403.403,750.7,-102.9524,80.96,-,9.15986
64,7399.924,750.8,-102.9524,80.96,-,9.120965
64.05,7389.486,751.1,-109.5714,80.96,-,9.120965
64.1,7382.529,751.3,-116.1905,80.96,-,9.120965
64.15,7379.05,751.4,-116.1905,80.96,-,9.120965
64.2,7379.05,751.4,-112.8571,80.96,-,9.120965
64.25,7375.573,751.5,-109.5238,80.96,-,9.120965
64.3,7372.097,751.6,-102.9048,80.96,-,9.120965
64.35,7368.619,751.7,-92.95238,80.96,-,9.120965
64.4,7365.144,751.8,-92.95238,80.96,-,9.120965
64.45,7358.191,752,-92.95238,80.96,-,9.120965
64.5,7358.191,752,-86.33334,80.96,-,9.120965
64.55,7354.717,752.1,-86.28571,80.96,-,9.120965
64.6,7351.241,752.2,-86.28571,80.96,-,9.120965
64.65,7344.292,752.4,-92.90476,80.96,-,9.120965
64.7,7337.347,752.6,-96.19048,80.96,-,9.120965
64.75,7333.872,752.7,-92.85714,80.96,-,9.120965
64.8,7330.4,752.8,-89.52381,80.96,-,9.120965
64.85,7326.927,752.9,-89.47619,80.96,-,9.120965
64.9,7323.456,753,-86.14286,80.96,-,9.120965
64.95,7316.513,753.2,-89.42857,80.96,-,9.120965
65,7313.043,753.3,-86.09524,80.96,-,9.140412
65.05,7309.571,753.4,-86.04762,80.96,-,9.140412
65.1,7306.102,753.5,-79.38095,80.96,-,9.140412
65.15,7302.633,753.6,-76.04762,80.96,-,9.140412
65.2,7299.163,753.7,-76,80.96,-,9.140412
65.25,7295.695,753.8,-79.28571,80.96,-,9.140412
65.3,7288.758,754,-82.57143,80.96,-,9.140412
65.35,7285.291,754.1,-82.52381,80.96,-,9.140412
65.4,7278.356,754.3,-85.80952,80.96,-,9.140412
65.45,7271.423,754.5,-89.09524,80.96,-,9.140412
65.5,7267.958,754.6,-85.7619,80.96,-,9.140412
65.55,7264.491,754.7,-89.04762,80.96,-,9.140412
65.6,7261.026,754.8,-89.04762,80.96,-,9.140412
65.65,7261.026,754.8,-85.71429,80.96,-,9.140412
65.7,7257.561,754.9,-82.38095,80.96,-,9.140412
65.75,7254.097,755,-79.04762,80.96,-,9.140412
65.8,7250.634,755.1,-79.04762,80.96,-,9.140412
65.85,7250.634,755.1,-75.7619,80.96,-,9.140412
65.9,7250.634,755.1,-72.47619,80.96,-,9.140412
65.95,7247.169,755.2,-72.47619,80.96,-,9.140412
66,7240.242,755.4,-72.47619,81.14,-,9.140412
66.05,7233.319,755.6,-75.7619,81.14,-,9.140412
66.1,7229.856,755.7,-75.7619,81.14,-,9.140412
66.15,7229.856,755.7,-72.47619,81.14,-,9.140412
66.2,7226.396,755.8,-72.47619,81.14,-,9.140412
66.25,7226.396,755.8,-69.19048,81.14,-,9.140412
66.3,7233.319,755.6,-59.33333,81.14,-,9.140412
66.35,7229.856,755.7,-56,81.14,-,9.140412
66.4,7222.933,755.9,-59.28571,81.14,-,9.140412
66.45,7216.014,756.1,-59.23809,81.14,-,9.140412
66.5,7209.094,756.3,-59.19048,81.14,-,9.140412
66.55,7205.633,756.4,-59.19048,81.14,-,9.140412
66.6,7202.175,756.5,-59.19048,81.14,-,9.140412
66.65,7198.717,756.6,-59.19048,81.14,-,9.140412
66.7,7195.258,756.7,-62.47619,81.14,-,9.140412
66.75,7191.801,756.8,-62.47619,81.14,-,9.140412
66.8,7184.886,757,-65.7619,81.14,-,9.140412
66.85,7177.973,757.2,-69.04762,81.14,-,9.140412
66.9,7174.518,757.3,-72.33334,81.14,-,9.140412
66.95,7164.153,757.6,-82.19048,81.14,-,9.140412
67,7160.697,757.7,-82.19048,80.96,-,9.140412
67.05,7167.607,757.5,-69,80.96,-,9.140412
67.1,7157.244,757.8,-72.28571,80.96,-,9.140412
67.15,7136.526,758.4,-88.71429,80.96,-,9.140412
67.2,7129.625,758.6,-95.28571,80.96,-,9.140412
67.25,7122.724,758.8,-98.57143,80.96,-,9.140412
67.3,7115.824,759,-105.1429,80.96,-,9.140412
67.35,7105.478,759.3,-121.5714,80.96,-,9.140412
67.4,7102.028,759.4,-121.5714,80.96,-,9.140412
67.45,7095.135,759.6,-121.5714,80.96,-,9.140412
67.5,7095.135,759.6,-115,80.96,-,9.140412
67.55,7091.687,759.7,-111.7143,80.96,-,9.140412
67.6,7084.793,759.9,-115,80.96,-,9.140412
67.65,7081.348,760,-115,80.96,-,9.140412
67.7,7077.903,760.1,-115,80.96,-,9.140412
67.75,7071.013,760.3,-118.2857,80.96,-,9.140412
67.8,7067.567,760.4,-118.2857,80.96,-,9.140412
67.85,7067.567,760.4,-111.7143,80.96,-,9.140412
67.9,7064.124,760.5,-108.4286,80.96,-,9.140412
67.95,7064.124,760.5,-105.1429,80.96,-,9.140412
68,7064.124,760.5,-95.28571,80.96,-,9.15986
68.05,7060.681,760.6,-95.28571,80.96,-,9.15986
68.1,7057.236,760.7,-105.1429,80.96,-,9.15986
68.15,7057.236,760.7,-95.28571,80.96,-,9.15986
68.2,7057.236,760.7,-75.57143,80.96,-,9.15986
68.25,7053.794,760.8,-72.28571,80.96,-,9.15986
68.3,7043.467,761.1,-75.57143,80.96,-,9.15986
68.35,7036.584,761.3,-75.57143,80.96,-,9.15986
68.4,7029.703,761.5,-72.28571,80.96,-,9.15986
68.45,7019.384,761.8,-78.80952,80.96,-,9.15986
68.5,7015.944,761.9,-75.52381,80.96,-,9.15986
68.55,7009.068,762.1,-82.09524,80.96,-,9.15986
68.6,7005.629,762.2,-82.09524,80.96,-,9.15986
68.65,7002.192,762.3,-78.80952,80.96,-,9.15986
68.7,6995.318,762.5,-82.04762,80.96,-,9.15986
68.75,6991.883,762.6,-82.04762,80.96,-,9.15986
68.8,6985.01,762.8,-82,80.96,-,9.15986
68.85,6981.574,762.9,-82,80.96,-,9.15986
68.9,6978.14,763,-85.28571,80.96,-,9.15986
68.95,6974.706,763.1,-85.28571,80.96,-,9.15986
69,6974.706,763.1,-85.28571,80.96,-,9.140412
69.05,6967.837,763.3,-91.80952,80.96,-,9.140412
69.1,6960.97,763.5,-95.04762,80.96,-,9.140412
69.15,6957.538,763.6,-95.04762,80.96,-,9.140412
69.2,6954.104,763.7,-98.33334,80.96,-,9.140412
69.25,6950.673,763.8,-101.619,80.96,-,9.140412
69.3,6947.24,763.9,-101.619,80.96,-,9.140412
69.35,6940.38,764.1,-98.28571,80.96,-,9.140412
69.4,6933.519,764.3,-98.2381,80.96,-,9.140412
69.45,6930.087,764.4,-94.95238,80.96,-,9.140412
69.5,6923.23,764.6,-91.66666,80.96,-,9.140412
69.55,6916.373,764.8,-94.90476,80.96,-,9.140412
69.6,6912.943,764.9,-91.61905,80.96,-,9.140412
69.65,6909.517,765,-91.61905,80.96,-,9.140412
69.7,6906.09,765.1,-91.61905,80.96,-,9.140412
69.75,6902.662,765.2,-88.38095,80.96,-,9.140412
69.8,6899.236,765.3,-88.38095,80.96,-,9.140412
